model_id,model_make_id,model_name,model_trim,model_year,model_body_style,model_engine_position,model_engine_cc,model_engine_num_cyl,model_engine_type,mode_engine_valves_per_cyl,model_engine_power_ps,model_engine_power_rpm,model_engine_torque_nm,model_engine_torque_rpm,model_engine_bore_mm,model_engine_stroke_mm,model_engine_compression,model_engine_fuel,model_top_speed_kph,model_0_to_100_kph,model_drive,model_transmission_type,model_seats,model_doors,model_weight_kg,model_length_mm,model_width_mm,model_height_mm,model_wheelbase,model_lkm_hwy,model_lkm_mixed,model_lkm_city,model_fuel_cap_l,model_sold_in_us,model_co2,model_make_display
59389,Ford,Expedition,EL Limited 4dr SUV 4WD (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2757,5621,,,,18,15,13,127,1,,Ford
59390,Ford,Expedition,Limited 4dr SUV (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2517,5245,,,,20,16,14,106,1,,Ford
59391,Ford,Expedition,XL Fleet 4dr SUV (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2517,5245,,,,20,16,14,106,1,,Ford
59392,Ford,Expedition,EL King Ranch 4dr SUV 4WD (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2757,5621,,,,18,15,13,127,1,,Ford
59393,Ford,Expedition,EL XL Fleet 4dr SUV 4WD (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2757,5621,,,,18,15,13,127,1,,Ford
59394,Ford,Expedition,XLT 4dr SUV (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2517,5245,,,,20,16,14,106,1,,Ford
59395,Ford,Expedition,Limited 4dr SUV 4WD (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2622,5245,,,,18,15,13,106,1,,Ford
59396,Ford,Expedition,EL XLT 4dr SUV 4WD (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2757,5621,,,,18,15,13,127,1,,Ford
59397,Ford,Expedition,King Ranch 4dr SUV (5.4L 8cyl 6A),2014,Sport Utility Vehicles,,5400,8,V,3,310,,365,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2517,5245,,,,20,16,14,106,1,,Ford
59398,Ford,Explorer,XLT 4dr SUV (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,Front Wheel Drive,Automatic,,4,2067,5006,,,,24,20,17,70,1,,Ford
59399,Ford,Explorer,4dr SUV AWD (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,All Wheel Drive,Automatic,,4,2131,5006,,,,23,19,17,70,1,,Ford
59400,Ford,Explorer,XLT 4dr SUV AWD (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,All Wheel Drive,Automatic,,4,2131,5006,,,,23,19,17,70,1,,Ford
59401,Ford,Explorer,Limited 4dr SUV AWD (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,All Wheel Drive,Automatic,,4,2131,5006,,,,23,19,17,70,1,,Ford
59402,Ford,Explorer,Sport 4dr SUV AWD (3.5L 6cyl Turbo 6A),2014,Sport Utility Vehicles,,3500,6,V,4,350,,350,,,,10,Regular Unleaded,,Not Available,All Wheel Drive,Automatic,,4,2204,5006,,,,22,18,16,70,1,,Ford
59403,Ford,Explorer,4dr SUV (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,Front Wheel Drive,Automatic,,4,2067,5006,,,,24,20,17,70,1,,Ford
59404,Ford,Explorer,Limited 4dr SUV (3.5L 6cyl 6A),2014,Sport Utility Vehicles,,3500,6,V,4,290,,255,,,,10.8,Flex-Fuel (Unleaded/E85),,Not Available,Front Wheel Drive,Automatic,,4,2067,5006,,,,24,20,17,70,1,,Ford
59405,Ford,F-150,Lariat 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2383,5890,,,,21,17,15,98,1,,Ford
59406,Ford,F-150,XLT 2dr Regular Cab 8 ft. LB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,2161,5890,,,,23,19,17,98,1,,Ford
59407,Ford,F-150,XLT 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2419,5890,,,,21,18,16,136,1,,Ford
59408,Ford,F-150,SVT Raptor 4dr SuperCrew 4WD 5.5 ft. SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,411,,434,,,,9.8,Regular Unleaded,,Not Available,Four Wheel Drive,Automatic,,4,2619,5895,,,,16,13,11,136,1,,Ford
59409,Ford,F-150,XL 4dr SuperCab 8 ft. LB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2409,6360,,,,21,17,15,98,1,,Ford
59410,Ford,F-150,FX2 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2383,5890,,,,21,17,15,98,1,,Ford
59411,Ford,F-150,FX2 4dr SuperCab 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2345,5890,,,,21,17,15,98,1,,Ford
59412,Ford,F-150,XLT 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2549,6360,,,,19,16,14,136,1,,Ford
59413,Ford,F-150,Limited 4dr SuperCrew 5.5 ft. SB (3.5L 6cyl Turbo 6A),2014,Standard Pickup Trucks,,3500,6,V,4,365,,420,,,,10,Regular Unleaded,,Not Available,Rear Wheel Drive,Automatic,,4,2402,5890,,,,22,18,16,98,1,,Ford
59414,Ford,F-150,Lariat 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59415,Ford,F-150,XLT 4dr SuperCab 8 ft. LB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2409,6360,,,,21,17,15,98,1,,Ford
59416,Ford,F-150,Lariat 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2424,6195,,,,21,17,15,98,1,,Ford
59417,Ford,F-150,FX2 2dr Regular Cab 6.5 ft. SB (3.5L 6cyl Turbo 6A),2014,Standard Pickup Trucks,,3500,6,V,4,365,,420,,,,10,Regular Unleaded,,Not Available,Rear Wheel Drive,Automatic,,2,2301,5415,,,,22,18,16,98,1,,Ford
59418,Ford,F-150,FX4 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59419,Ford,F-150,FX4 4dr SuperCab 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2477,5890,,,,19,16,14,136,1,,Ford
59420,Ford,F-150,XL 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59421,Ford,F-150,SVT Raptor 4dr SuperCab 4WD 5.5 ft. SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,411,,434,,,,9.8,Regular Unleaded,,Not Available,Four Wheel Drive,Automatic,,4,2580,5603,,,,16,13,11,98,1,,Ford
59422,Ford,F-150,XLT 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2424,6195,,,,21,17,15,98,1,,Ford
59423,Ford,F-150,XL 4dr SuperCab 4WD 8 ft. LB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2549,6360,,,,19,16,14,136,1,,Ford
59424,Ford,F-150,XL 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2424,6195,,,,21,17,15,98,1,,Ford
59425,Ford,F-150,Platinum 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59426,Ford,F-150,XL 2dr Regular Cab 4WD 8 ft. LB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,2265,5890,,,,21,18,16,136,1,,Ford
59427,Ford,F-150,Lariat 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59428,Ford,F-150,STX 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2326,5890,,,,23,19,17,98,1,,Ford
59429,Ford,F-150,Lariat 4dr SuperCab 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2477,5890,,,,19,16,14,136,1,,Ford
59430,Ford,F-150,XLT 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2326,5890,,,,23,19,17,98,1,,Ford
59431,Ford,F-150,STX 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2419,5890,,,,21,18,16,136,1,,Ford
59432,Ford,F-150,STX 2dr Regular Cab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,2125,5415,,,,23,19,17,98,1,,Ford
59433,Ford,F-150,STX 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2287,5890,,,,23,19,17,98,1,,Ford
59434,Ford,F-150,Lariat 4dr SuperCab 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2345,5890,,,,21,17,15,98,1,,Ford
59435,Ford,F-150,King Ranch 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59436,Ford,F-150,Platinum 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2424,6195,,,,21,17,15,98,1,,Ford
59437,Ford,F-150,XLT 2dr Regular Cab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,2234,5415,,,,21,18,16,98,1,,Ford
59438,Ford,F-150,XL 4dr SuperCrew 5.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2326,5890,,,,23,19,17,98,1,,Ford
59439,Ford,F-150,XL 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2287,5890,,,,23,19,17,98,1,,Ford
59440,Ford,F-150,XL 2dr Regular Cab 8 ft. LB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,2161,5890,,,,23,19,17,98,1,,Ford
59441,Ford,F-150,STX 2dr Regular Cab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,2234,5415,,,,21,18,16,98,1,,Ford
59442,Ford,F-150,XL 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59443,Ford,F-150,XLT 4dr SuperCab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2287,5890,,,,23,19,17,98,1,,Ford
59444,Ford,F-150,Platinum 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2383,5890,,,,21,17,15,98,1,,Ford
59445,Ford,F-150,King Ranch 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59446,Ford,F-150,FX4 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,21,17,15,136,1,,Ford
59447,Ford,F-150,STX 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59448,Ford,F-150,XL 4dr SuperCab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2419,5890,,,,21,18,16,136,1,,Ford
59449,Ford,F-150,King Ranch 4dr SuperCrew 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2383,5890,,,,21,17,15,98,1,,Ford
59450,Ford,F-150,XL 2dr Regular Cab 4WD 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,2234,5415,,,,21,18,16,98,1,,Ford
59451,Ford,F-150,King Ranch 4dr SuperCrew 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,2424,6195,,,,21,17,15,98,1,,Ford
59452,Ford,F-150,XLT 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59453,Ford,F-150,XLT 4dr SuperCrew 4WD 5.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2534,5890,,,,19,16,14,136,1,,Ford
59454,Ford,F-150,XLT 2dr Regular Cab 4WD 8 ft. LB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,2265,5890,,,,21,18,16,136,1,,Ford
59455,Ford,F-150,XLT 2dr Regular Cab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,2125,5415,,,,23,19,17,98,1,,Ford
59456,Ford,F-150,FX4 2dr Regular Cab 4WD 6.5 ft. SB (3.5L 6cyl Turbo 6A),2014,Standard Pickup Trucks,,3500,6,V,4,365,,420,,,,10,Regular Unleaded,,Not Available,Four Wheel Drive,Automatic,,2,2438,5415,,,,21,17,15,98,1,,Ford
59457,Ford,F-150,XL 2dr Regular Cab 6.5 ft. SB (3.7L 6cyl 6A),2014,Standard Pickup Trucks,,3700,6,V,4,302,,278,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,2125,5415,,,,23,19,17,98,1,,Ford
59458,Ford,F-150,Platinum 4dr SuperCrew 4WD 6.5 ft. SB (5.0L 8cyl 6A),2014,Standard Pickup Trucks,,5000,8,V,4,360,,380,,,,10.5,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,2593,6195,,,,19,16,14,136,1,,Ford
59459,Ford,F-150,Limited 4dr SuperCrew 4WD 5.5 ft. SB (3.5L 6cyl Turbo 6A),2014,Standard Pickup Trucks,,3500,6,V,4,365,,420,,,,10,Regular Unleaded,,Not Available,Four Wheel Drive,Automatic,,4,2547,5890,,,,21,17,15,136,1,,Ford
59460,Ford,F-250 Super Duty,XLT 4dr SuperCab 4WD SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,5903,,,,Not Available,Not Available,Not Available,132,1,,Ford
59461,Ford,F-250 Super Duty,Lariat 4dr SuperCab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6314,,,,Not Available,Not Available,Not Available,132,1,,Ford
59462,Ford,F-250 Super Duty,XLT 4dr Crew Cab SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,6269,,,,Not Available,Not Available,Not Available,132,1,,Ford
59463,Ford,F-250 Super Duty,XLT 4dr SuperCab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6314,,,,Not Available,Not Available,Not Available,132,1,,Ford
59464,Ford,F-250 Super Duty,XL 4dr SuperCab SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,5903,,,,Not Available,Not Available,Not Available,132,1,,Ford
59465,Ford,F-250 Super Duty,Platinum 4dr Crew Cab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6680,,,,Not Available,Not Available,Not Available,132,1,,Ford
59466,Ford,F-250 Super Duty,XL 4dr SuperCab LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,6314,,,,Not Available,Not Available,Not Available,132,1,,Ford
59467,Ford,F-250 Super Duty,XL 2dr Regular Cab LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,,5781,,,,Not Available,Not Available,Not Available,132,1,,Ford
59468,Ford,F-250 Super Duty,King Ranch 4dr Crew Cab LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,6680,,,,Not Available,Not Available,Not Available,132,1,,Ford
59469,Ford,F-250 Super Duty,Lariat 4dr Crew Cab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6680,,,,Not Available,Not Available,Not Available,132,1,,Ford
59470,Ford,F-250 Super Duty,XL 2dr Regular Cab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,2,,5781,,,,Not Available,Not Available,Not Available,132,1,,Ford
59471,Ford,F-250 Super Duty,Lariat 4dr Crew Cab 4WD SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6269,,,,Not Available,Not Available,Not Available,132,1,,Ford
59472,Ford,F-250 Super Duty,Lariat 4dr SuperCab 4WD SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,5903,,,,Not Available,Not Available,Not Available,132,1,,Ford
59473,Ford,F-250 Super Duty,Lariat 4dr SuperCab SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,5903,,,,Not Available,Not Available,Not Available,132,1,,Ford
59474,Ford,F-250 Super Duty,XLT 4dr Crew Cab 4WD LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6680,,,,Not Available,Not Available,Not Available,132,1,,Ford
59475,Ford,F-250 Super Duty,XLT 2dr Regular Cab LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,2,,5781,,,,Not Available,Not Available,Not Available,132,1,,Ford
59476,Ford,F-250 Super Duty,Lariat 4dr Crew Cab LB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Rear Wheel Drive,Automatic,,4,,6680,,,,Not Available,Not Available,Not Available,132,1,,Ford
59477,Ford,F-250 Super Duty,XL 4dr SuperCab 4WD SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,5903,,,,Not Available,Not Available,Not Available,132,1,,Ford
59478,Ford,F-250 Super Duty,XLT 4dr Crew Cab 4WD SB (6.2L 8cyl 6A),2014,Standard Pickup Trucks,,6200,8,V,2,385,,405,,,,9.8,Flex-Fuel (Unleaded/E85),,Not Available,Four Wheel Drive,Automatic,,4,,6269,,,,Not Available,Not Available,Not Available,132,1,,Ford
